
"Banco de México"

"Sistemas de pago de bajo valor"
"Cuentas validadas"

"Fecha de consulta: 27/04/2025 02:50:34"

""

"Título","Total de cuentas validadas","Cuentas validadas de ABC Capital, S.A.","Cuentas validadas de Accendo Banco, S.A.","Cuentas validadas de Banco Actinver, S.A.","Cuentas validadas de Banca Afirme, S.A.","Cuentas validadas de Opciones Empresariales del Noreste, S.A. de C.V.","Cuentas validadas de Banco Autofin México, S.A.","Cuentas validadas de Banco Azteca, S.A.","Cuentas validadas de Banco del Bajío, S.A.","Cuentas validadas de Banco Nacional de México, S.A.","Cuentas validadas de Banco Ahorro Famsa, S.A.","Cuentas validadas de BanCoppel, S.A.","Cuentas validadas de Banco Bancrea, S.A.","Cuentas validadas de Banco Nacional del Ejército, Fuerza Aérea y Armada","Cuentas validadas de Bankaool, S.A.","Cuentas validadas de Banco Mercantil del Norte, S.A.","Cuentas validadas de Banco Regional S.A.","Cuentas validadas de Banco del Ahorro Nacional y Servicios Financieros, S.N.C.","Cuentas validadas de Bansi, S.A.","Cuentas validadas de Banco Base, S.A.","Cuentas validadas de BBVA Bancomer, S.A.","Cuentas validadas de Banco Monex, S.A.","Cuentas validadas de CIBanco, S.A.","Cuentas validadas de Banco Compartamos, S.A.","Cuentas validadas de Consubanco, S.A","Cuentas validadas de Fundación Dondé Banco, S.A.","Cuentas validadas de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Cuentas validadas de HSBC México, S.A.","Cuentas validadas de Banco Inbursa, S.A.","Cuentas validadas de Banco Inmobiliario Mexicano, S.A.","Cuentas validadas de Intercam Banco, S.A.","Cuentas validadas de Banco Invex, S.A.","Cuentas validadas de Banca Mifel, S.A.","Cuentas validadas de Banco Multiva, S.A.","Cuentas validadas de Banco Pagatodo, S.A.","Cuentas validadas de Banco Sabadell, S.A.","Cuentas validadas de Banco Santander (México), S.A.","Cuentas validadas de Scotiabank Inverlat, S.A.","Cuentas validadas de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Cuentas validadas de Operadora de Pagos Móviles de México, S.A de C.V.","Cuentas validadas de Banco Ve Por Mas, S.A."
18/03/2024,5804,4,N/E,0,13,1,0,432,20,800,N/E,705,0,11,0,194,40,0,0,0,2830,0,0,6,0,0,0,227,11,1,1,2,0,0,2,0,378,109,16,0,1
19/03/2024,6176,1,N/E,0,19,6,0,432,20,948,N/E,670,0,3,0,229,40,0,0,0,3004,1,1,7,1,0,0,253,17,1,0,1,0,0,4,0,409,94,14,0,1
20/03/2024,6152,0,N/E,0,18,13,0,481,19,1024,N/E,591,0,11,0,226,40,0,0,0,2967,0,0,3,1,0,1,246,18,0,1,3,0,0,8,0,355,109,17,0,0
21/03/2024,6578,2,N/E,1,16,-9,0,386,24,1085,N/E,604,1,13,0,231,36,0,0,0,3344,0,0,11,1,0,0,297,15,0,3,1,0,0,5,0,391,107,13,0,0
22/03/2024,6351,2,N/E,1,14,-8,0,379,22,1271,N/E,624,0,7,0,244,34,1,0,0,2844,0,0,11,0,0,0,326,13,1,5,1,0,0,4,0,421,119,15,0,0
23/03/2024,5212,0,N/E,0,13,-3,0,452,26,817,N/E,643,0,0,0,216,37,0,0,0,2319,0,0,8,0,0,-1,242,18,0,2,0,1,0,2,0,317,88,14,0,1
24/03/2024,4438,2,N/E,0,10,-2,0,338,9,598,N/E,556,0,0,0,160,19,0,0,0,2256,0,1,4,2,0,0,156,11,0,0,0,0,0,3,0,224,81,10,0,0
25/03/2024,5546,0,N/E,1,12,-2,0,402,16,1061,N/E,635,0,0,0,203,49,0,0,0,2407,0,0,7,0,0,1,303,17,0,5,2,2,0,3,0,296,109,13,0,4
26/03/2024,6496,0,N/E,1,4,-1,0,461,21,1021,N/E,601,0,0,0,295,43,0,0,0,3287,0,0,7,0,0,0,260,16,0,2,2,0,0,6,0,348,105,17,0,0
27/03/2024,4008,0,N/E,2,20,-1,0,143,31,1267,N/E,657,0,1,0,269,56,0,0,0,710,0,0,11,0,0,0,282,23,0,6,5,1,0,5,1,374,126,19,0,0
28/03/2024,6567,2,N/E,0,21,-3,0,451,35,867,N/E,626,0,2,0,226,43,0,0,0,3463,1,0,9,0,0,0,314,14,1,1,0,0,0,2,0,376,103,13,0,0
29/03/2024,5661,0,N/E,0,13,0,0,427,10,711,N/E,615,0,0,1,218,35,1,0,0,2956,0,0,7,0,0,0,244,8,2,1,1,0,0,1,0,318,81,10,1,0
30/03/2024,5242,2,N/E,1,17,-2,0,415,21,685,N/E,570,0,0,0,170,27,0,0,0,2705,0,0,2,0,0,1,225,11,0,1,0,1,0,2,0,303,74,10,0,1
31/03/2024,5424,0,N/E,1,17,-3,0,436,13,670,N/E,625,0,2,0,237,19,1,0,0,2769,0,0,4,0,0,0,229,18,0,3,0,0,0,2,0,276,93,9,1,2
01/04/2024,5908,0,N/E,0,17,-1,0,458,12,836,N/E,765,0,3,0,248,51,0,0,0,2735,0,1,11,1,0,0,286,20,1,3,0,0,0,9,0,304,122,25,0,1
02/04/2024,5660,0,N/E,0,9,-2,0,370,18,1033,N/E,658,0,10,1,231,33,2,0,0,2591,0,0,9,0,0,0,248,11,0,2,14,0,0,9,0,313,87,13,0,0
03/04/2024,6099,2,N/E,0,7,-2,0,403,11,1073,N/E,605,0,7,0,227,35,0,0,0,2988,0,2,9,0,0,0,256,18,0,4,9,0,0,3,0,316,111,15,0,0
04/04/2024,6147,0,N/E,2,7,-2,0,389,19,1029,N/E,622,0,8,0,286,30,0,0,0,2983,0,0,4,0,0,0,306,13,0,2,4,0,0,4,0,329,102,11,-1,0
05/04/2024,6811,1,N/E,0,16,0,0,441,21,1199,N/E,705,0,6,0,336,45,1,0,0,3152,0,0,7,3,0,0,312,23,0,2,5,1,0,6,0,395,123,11,0,0
06/04/2024,5797,0,N/E,1,14,0,0,450,19,788,N/E,639,0,7,1,227,22,1,0,0,2953,0,0,8,0,0,0,231,9,0,3,3,0,0,2,0,325,81,13,0,0
07/04/2024,4891,0,N/E,0,14,0,0,382,17,558,N/E,566,0,3,0,158,29,0,0,0,2612,0,0,3,1,0,0,198,6,0,2,3,0,0,0,0,267,63,9,0,0
08/04/2024,5609,0,N/E,0,7,0,0,416,10,998,N/E,596,2,6,0,220,34,1,0,0,2605,0,0,3,1,0,0,214,16,0,1,2,1,0,4,0,365,99,8,0,0
09/04/2024,6046,0,N/E,0,12,-1,0,466,21,1006,N/E,642,0,12,0,221,26,1,0,0,2885,0,0,3,1,0,0,240,13,0,2,4,1,0,3,0,397,71,19,1,0
10/04/2024,6494,3,N/E,0,18,0,0,424,25,1040,N/E,618,1,5,0,212,58,-1,0,0,3291,0,0,7,1,0,0,202,20,0,6,5,0,0,8,0,435,100,15,1,0
11/04/2024,6612,0,N/E,0,13,0,0,415,19,1134,N/E,632,0,7,0,234,51,0,0,0,3187,1,0,10,1,0,0,298,17,1,3,2,0,0,4,0,471,92,20,0,0
12/04/2024,5995,1,N/E,0,12,0,0,236,21,1231,N/E,657,0,12,0,284,38,0,0,0,2360,1,1,7,0,0,0,391,24,0,4,2,1,0,0,0,555,143,14,0,0
13/04/2024,6440,3,N/E,1,17,0,0,466,11,794,N/E,668,0,24,0,215,22,0,0,0,3360,1,0,7,0,0,0,251,11,0,2,4,1,0,4,0,450,115,13,0,0
14/04/2024,4903,0,N/E,0,17,-1,0,377,17,578,N/E,764,0,7,0,175,33,0,0,0,2277,0,0,7,0,0,0,182,10,0,1,1,0,0,4,0,362,78,14,0,0
15/04/2024,5490,0,N/E,0,32,-10,0,138,17,976,N/E,1008,0,12,0,292,51,0,0,0,1892,0,0,8,0,0,0,358,9,0,2,10,0,0,6,0,570,109,10,0,0
16/04/2024,7288,0,N/E,0,22,-8,0,452,21,1054,N/E,969,0,8,0,250,30,0,0,0,3514,0,0,6,0,0,0,275,23,0,2,2,0,0,6,0,526,119,17,0,0
17/04/2024,6584,0,N/E,0,12,-12,0,400,24,862,N/E,1009,0,7,0,299,40,0,0,0,3075,1,0,8,0,0,0,241,14,0,4,2,0,0,5,0,484,101,8,0,0
18/04/2024,7031,1,N/E,1,15,-7,0,397,27,960,N/E,886,0,11,1,261,33,0,2,1,3506,1,0,8,0,2,0,315,12,0,4,4,2,1,1,0,471,98,16,0,1
19/04/2024,7176,1,N/E,0,30,-4,0,383,30,1027,N/E,815,0,4,0,248,40,1,0,0,3560,1,0,14,1,0,2,352,20,0,6,3,0,0,1,0,557,75,8,0,1
20/04/2024,3648,2,N/E,0,15,-1,0,374,24,842,N/E,813,0,8,0,222,32,1,0,0,526,0,0,6,0,0,0,240,11,0,3,2,0,0,2,0,434,81,11,0,0
21/04/2024,4899,0,N/E,0,13,-2,0,353,9,601,N/E,695,1,1,0,180,22,0,0,0,2376,0,0,7,1,0,0,194,4,0,1,0,0,0,2,0,370,65,6,0,0
22/04/2024,3644,1,N/E,0,12,-3,0,406,16,1021,N/E,833,0,9,0,211,39,1,0,0,251,1,0,7,0,0,1,282,10,0,3,1,0,0,3,0,414,114,10,1,0
23/04/2024,4507,0,N/E,1,10,-4,0,428,20,995,N/E,726,0,5,0,236,37,1,0,0,1255,0,1,10,0,0,0,258,17,0,1,3,0,0,1,0,413,80,12,1,0
24/04/2024,3826,1,N/E,1,22,-1,0,420,28,1001,N/E,724,-2,5,0,215,25,0,0,0,501,1,0,6,0,0,0,277,21,0,1,5,0,0,2,0,451,103,18,1,0
25/04/2024,3166,4,N/E,0,12,-4,0,379,17,1076,N/E,676,1,5,0,224,39,0,1,0,-191,0,0,8,0,0,0,288,8,0,0,1,1,0,2,1,499,98,21,0,0
26/04/2024,5321,1,N/E,1,20,0,0,348,31,1042,N/E,633,0,8,0,232,35,0,0,0,1979,1,0,9,-1,0,0,301,17,0,2,3,1,0,4,1,550,92,10,0,1
27/04/2024,4999,0,N/E,0,17,-1,0,425,15,826,N/E,11,0,7,0,197,2,2,0,0,2645,0,1,5,0,0,0,255,11,2,1,0,0,0,1,0,481,87,9,0,0
28/04/2024,4376,0,N/E,0,8,0,0,350,12,593,N/E,10,0,4,0,160,2,0,0,0,2484,0,0,9,1,0,0,222,5,0,1,0,0,0,3,0,430,69,12,0,1
29/04/2024,4840,1,N/E,0,30,-2,0,432,21,1116,N/E,24,0,12,0,252,4,0,0,0,1815,0,0,6,0,0,0,306,20,1,1,2,1,0,6,0,668,108,16,0,0
30/04/2024,3658,0,N/E,0,30,-3,0,211,22,1230,N/E,50,0,14,0,304,9,0,0,0,190,0,1,7,1,0,1,435,18,0,2,0,0,0,2,0,1069,46,19,0,0
01/05/2024,5832,3,N/E,0,11,-3,0,444,19,957,N/E,45,0,5,0,232,6,0,0,0,3130,0,1,5,0,0,0,239,9,0,0,1,1,0,5,0,594,112,13,1,2
02/05/2024,6135,0,N/E,0,14,-5,0,403,13,1169,N/E,40,0,11,0,254,5,0,0,1,3313,0,0,11,1,0,0,258,11,0,1,0,0,0,6,0,529,85,14,1,0
03/05/2024,4167,3,N/E,1,27,-3,0,383,26,1197,N/E,77,0,12,0,257,11,0,0,1,1020,0,2,9,1,0,1,295,21,0,0,2,0,0,3,0,695,110,13,3,0
04/05/2024,5279,0,N/E,0,17,0,0,381,25,876,N/E,131,0,3,0,223,36,0,0,0,2670,0,0,7,0,0,0,177,19,0,0,3,0,0,0,0,589,110,10,0,2
05/05/2024,4610,1,N/E,0,4,0,0,320,12,626,N/E,150,0,6,0,186,18,0,0,0,2573,0,0,4,1,0,0,157,8,0,0,0,1,0,0,0,475,56,12,0,0
06/05/2024,5862,0,N/E,0,14,-3,0,400,17,960,N/E,370,0,6,0,261,28,0,0,0,2961,0,1,6,0,0,0,189,10,0,0,3,0,0,2,0,542,80,14,1,0
07/05/2024,5432,1,N/E,0,10,-1,0,402,17,950,N/E,437,0,9,0,209,39,0,0,0,2434,-1,0,10,0,0,0,193,13,0,1,0,0,0,3,0,581,105,18,1,1
08/05/2024,5283,0,N/E,0,7,0,0,323,25,970,N/E,468,0,4,0,194,36,1,0,0,2344,1,0,7,1,0,0,196,9,0,3,2,0,0,1,1,578,96,15,0,1
09/05/2024,6149,0,N/E,0,11,0,0,363,14,1063,N/E,572,0,16,0,226,32,0,0,0,2822,0,0,7,0,0,0,239,11,0,0,1,0,0,5,2,625,123,15,1,1
10/05/2024,3721,1,N/E,0,16,0,0,225,26,1012,N/E,505,-1,10,0,207,28,0,0,0,722,0,0,5,0,-1,0,241,15,0,0,0,1,0,3,1,583,108,13,0,1
11/05/2024,7124,0,N/E,0,13,0,0,395,11,814,N/E,558,1,13,0,204,20,0,0,0,4222,0,0,11,0,1,0,223,6,0,1,1,0,0,1,0,526,89,13,1,0
12/05/2024,4741,1,N/E,0,12,0,0,366,8,569,N/E,484,0,7,0,141,23,0,0,0,2443,0,0,2,0,0,0,144,9,0,2,0,0,0,3,0,444,69,14,0,0
13/05/2024,6232,1,N/E,0,25,-2,0,423,16,957,N/E,604,0,8,0,268,29,1,0,0,2944,0,1,8,1,0,0,194,19,2,0,0,1,0,1,2,614,94,19,1,1
14/05/2024,6705,1,N/E,1,20,-1,0,391,20,1062,N/E,630,1,5,1,271,44,1,2,0,3191,0,0,6,2,0,0,197,16,1,1,2,0,1,2,0,722,104,9,2,0
15/05/2024,4482,2,N/E,1,21,0,0,175,23,1109,N/E,607,0,9,0,278,38,0,0,0,1009,1,0,5,0,0,0,252,24,0,0,1,1,0,7,3,793,106,15,1,1
16/05/2024,5478,0,N/E,0,14,-2,0,420,28,1100,N/E,670,0,11,0,329,46,2,0,0,1649,0,1,5,0,0,1,270,26,1,1,3,1,0,8,0,742,123,27,2,0
17/05/2024,3680,2,N/E,0,23,-2,0,314,27,1127,N/E,557,0,6,0,287,35,0,0,0,63,0,0,8,0,0,0,289,13,1,2,0,1,0,7,1,805,92,16,3,3
18/05/2024,4243,1,N/E,0,19,0,0,423,13,740,N/E,488,0,4,0,173,22,1,0,0,1503,0,0,7,0,0,0,190,11,0,0,0,0,0,1,0,561,72,14,0,0
19/05/2024,4736,2,N/E,0,7,0,0,348,11,603,N/E,549,0,8,0,150,19,1,0,0,2363,0,0,4,0,0,0,115,11,0,0,0,1,0,3,0,472,60,9,0,0
20/05/2024,5913,2,N/E,0,16,-3,0,429,13,1052,N/E,698,0,9,0,242,38,0,0,0,2402,0,0,6,0,0,0,177,19,0,1,1,2,0,2,0,679,114,11,1,2
21/05/2024,6439,1,N/E,1,12,-1,0,379,20,1080,N/E,575,0,6,0,184,26,0,0,0,3125,1,0,7,0,0,0,196,20,0,1,2,1,2,8,1,660,123,8,1,0
22/05/2024,6037,0,N/E,1,20,-1,0,385,17,1076,N/E,583,0,7,2,190,45,0,0,1,2803,0,0,0,1,0,0,208,19,0,3,3,3,0,5,1,562,85,17,0,1
23/05/2024,5526,0,N/E,0,11,-1,0,373,20,1127,N/E,465,0,8,0,183,47,0,0,0,2172,1,0,3,0,0,0,249,15,0,3,2,2,0,5,0,719,105,16,0,1
24/05/2024,5302,2,N/E,0,18,0,0,378,35,1253,N/E,527,0,6,0,172,35,1,0,0,1839,0,0,7,0,0,2,237,18,0,0,1,1,0,1,1,649,100,18,1,0
25/05/2024,5074,0,N/E,0,12,0,0,374,24,860,N/E,589,0,3,0,182,26,0,0,0,2262,0,0,5,0,1,0,181,8,0,0,1,0,0,1,0,462,67,14,1,1
26/05/2024,2852,0,N/E,1,12,0,0,348,11,583,N/E,467,0,13,0,133,21,0,0,0,670,0,0,0,0,1,0,137,11,0,0,0,1,0,2,0,370,56,14,1,0
27/05/2024,5372,1,N/E,1,6,0,0,370,22,933,N/E,566,0,9,1,203,37,0,0,1,2438,1,0,5,1,0,0,183,14,0,0,0,0,0,3,1,474,85,15,1,1
28/05/2024,5465,1,N/E,0,16,0,0,404,20,1032,N/E,538,1,9,0,139,26,1,0,0,2500,1,1,7,1,0,0,179,6,0,0,1,0,0,2,1,470,96,11,2,0
29/05/2024,5118,0,N/E,0,23,0,0,378,25,968,N/E,751,0,8,0,223,32,0,1,0,1811,2,0,8,2,0,0,203,19,2,2,2,0,2,-1,1,537,104,15,0,0
30/05/2024,4448,3,N/E,0,30,-3,0,332,25,1233,N/E,668,0,13,1,259,35,1,0,0,770,0,0,3,0,0,0,298,26,0,4,3,1,1,4,0,625,96,18,2,0
31/05/2024,3151,1,N/E,1,31,-2,0,94,34,1093,N/E,638,0,7,0,294,50,1,0,0,-180,0,1,8,1,0,0,273,16,0,4,0,0,0,6,0,691,64,18,6,1
01/06/2024,4396,1,N/E,1,13,0,0,279,17,900,N/E,688,0,11,0,168,20,0,0,0,1472,0,0,2,0,0,0,200,9,0,3,1,1,0,6,0,494,102,8,0,0
02/06/2024,4620,1,N/E,0,7,0,0,347,17,540,N/E,515,0,3,0,128,18,0,0,0,2410,0,0,9,1,0,0,131,10,1,3,2,0,0,7,0,389,73,8,0,0
03/06/2024,6067,2,N/E,0,15,0,0,428,16,966,N/E,637,0,11,0,185,40,0,0,0,2931,0,1,8,0,0,2,184,15,1,5,3,1,0,10,0,506,79,19,1,1
04/06/2024,5844,2,N/E,0,17,0,0,370,12,950,N/E,601,0,5,0,192,36,0,0,0,2790,0,0,10,0,0,0,187,14,0,0,0,2,0,3,1,542,85,23,0,2
05/06/2024,5352,0,N/E,0,21,0,0,410,24,1014,N/E,513,0,6,0,206,27,0,0,0,2302,1,0,10,1,0,0,179,13,1,3,2,1,0,8,0,497,98,14,1,0
06/06/2024,5110,0,N/E,0,24,0,0,432,17,1061,N/E,509,0,4,0,206,33,0,0,2,1934,0,0,5,0,1,1,233,16,0,3,2,0,0,2,0,516,94,14,1,0
07/06/2024,4886,0,N/E,1,26,0,0,278,25,1087,N/E,506,0,3,0,230,28,0,1,1,1775,0,1,7,0,0,1,258,16,0,2,0,2,0,5,0,527,88,17,1,0
08/06/2024,5027,1,N/E,0,7,0,0,395,13,782,N/E,511,0,4,0,159,33,0,0,0,2424,-21,0,6,0,0,0,188,20,0,1,0,0,0,2,0,431,56,11,4,0
09/06/2024,4403,0,N/E,1,10,0,0,358,10,595,N/E,491,0,6,0,118,33,0,0,0,2180,1,0,2,0,0,0,161,13,0,1,0,0,0,3,0,369,45,6,0,0
10/06/2024,5704,1,N/E,0,5,0,0,421,29,1004,N/E,590,0,8,0,174,42,0,0,0,2684,0,0,8,0,0,0,178,16,0,2,1,1,0,8,1,435,83,10,1,2
11/06/2024,4704,3,N/E,0,9,-1,0,368,16,926,N/E,504,0,4,0,164,40,0,0,0,1969,0,0,6,0,0,1,188,12,0,3,0,4,0,7,1,376,89,13,0,2
12/06/2024,4696,1,N/E,0,9,0,0,419,15,1032,N/E,483,0,9,1,176,45,0,0,0,1684,0,0,8,0,1,1,237,15,0,3,0,1,0,2,0,452,92,10,0,0
13/06/2024,4987,1,N/E,0,9,0,0,382,14,1153,N/E,521,0,12,1,178,38,0,0,0,1771,0,1,3,1,0,0,250,20,0,2,1,0,0,7,0,517,94,9,1,1
14/06/2024,1241,2,N/E,0,29,-2,0,99,33,1197,N/E,527,0,21,0,250,57,0,0,0,-2148,0,0,7,1,0,0,377,18,0,1,2,0,0,1,0,633,120,13,3,0
15/06/2024,2997,0,N/E,0,22,0,0,131,28,847,N/E,409,0,5,0,190,36,0,0,0,495,0,0,6,0,0,-1,236,11,1,3,1,0,0,0,1,504,64,8,0,0
16/06/2024,4738,0,N/E,1,12,0,0,345,18,549,N/E,503,0,6,0,131,13,0,0,0,2524,0,1,6,0,0,0,157,7,0,1,0,0,0,1,0,393,68,2,0,0
17/06/2024,6035,0,N/E,0,5,-1,0,400,17,925,N/E,576,1,8,0,207,29,0,1,0,3059,1,0,5,0,0,1,199,13,1,0,2,0,2,0,1,482,88,10,1,2
18/06/2024,5065,1,N/E,0,11,-1,0,373,18,504,N/E,475,1,5,0,182,37,1,0,0,2650,1,0,8,0,0,1,199,13,1,1,-1,0,0,0,1,485,82,16,1,0
19/06/2024,4888,2,N/E,1,23,-2,0,419,18,566,N/E,328,0,5,0,203,32,0,0,0,2535,1,0,6,0,0,0,170,16,1,1,1,1,0,1,3,452,96,7,2,0
20/06/2024,4125,0,N/E,0,17,0,0,387,17,653,N/E,547,0,6,0,160,27,0,0,0,1519,0,0,5,1,0,0,199,9,0,3,1,0,0,2,4,473,92,3,0,0
21/06/2024,2992,0,N/E,0,15,0,0,233,20,503,N/E,277,0,12,0,177,28,0,0,0,1104,0,1,9,0,0,1,197,7,2,3,1,0,0,1,2,328,62,8,1,0
22/06/2024,2765,0,N/E,0,14,0,0,265,13,465,N/E,450,0,8,0,93,21,2,0,0,813,0,1,1,0,0,0,153,11,0,0,3,0,0,0,1,376,62,11,0,2
23/06/2024,4136,2,N/E,0,6,0,0,342,15,437,N/E,430,0,3,0,87,27,1,0,0,2195,21,0,6,0,1,0,161,5,0,1,0,0,0,-1,2,334,55,5,1,0
24/06/2024,4910,1,N/E,0,8,0,0,389,13,615,N/E,458,0,4,0,133,36,0,0,0,2500,0,2,4,0,0,0,193,13,0,4,0,1,0,9,1,433,79,14,0,0
25/06/2024,3994,1,N/E,0,11,-1,0,380,21,646,N/E,483,0,8,0,151,21,0,0,0,1564,0,0,5,0,0,0,173,17,0,0,1,0,1,0,0,435,67,8,1,1
26/06/2024,3796,1,N/E,0,6,0,0,398,20,614,N/E,470,0,7,0,147,32,1,1,0,1332,0,1,5,0,0,0,197,17,1,1,0,1,0,4,1,452,80,6,0,1
27/06/2024,4381,1,N/E,0,13,0,0,381,18,702,N/E,447,1,6,0,136,28,0,0,0,1784,0,0,11,0,0,0,233,19,1,1,0,0,0,2,3,464,119,11,0,0
28/06/2024,2963,2,N/E,0,17,0,0,87,29,809,N/E,518,0,14,0,217,48,0,0,0,-10,0,0,10,0,0,0,361,22,0,3,3,0,0,1,0,689,127,15,1,0
29/06/2024,3503,1,N/E,0,10,0,0,134,16,640,N/E,470,1,12,0,170,33,1,0,0,1111,0,0,8,0,0,0,244,13,0,1,0,0,0,1,1,544,82,10,0,0
30/06/2024,4350,0,N/E,0,14,0,0,403,29,521,N/E,428,0,6,0,152,23,0,0,0,2004,0,0,5,0,0,0,206,15,0,2,0,0,0,1,2,460,70,7,2,0
01/07/2024,4723,1,N/E,0,17,-2,0,406,18,744,N/E,563,1,4,0,153,38,2,0,0,1910,0,0,7,1,0,0,230,13,0,5,0,0,0,0,5,522,74,10,0,1
02/07/2024,1873,1,N/E,1,6,-1,0,428,29,687,N/E,498,1,12,0,91,32,1,0,0,-658,0,0,6,0,0,0,181,22,0,5,0,0,0,0,3,430,86,12,0,0
03/07/2024,2819,2,N/E,0,9,0,0,453,17,727,N/E,388,0,9,0,185,30,1,0,0,203,0,2,5,0,0,0,192,12,1,9,2,0,0,0,6,453,102,11,0,0
04/07/2024,3863,3,N/E,0,16,0,0,406,19,753,N/E,490,0,9,0,161,34,0,0,0,1094,0,0,4,1,0,0,245,19,1,4,2,0,0,0,1,504,81,15,0,1
05/07/2024,2423,1,N/E,0,20,0,0,347,28,756,N/E,459,0,12,0,166,31,0,0,0,-370,0,0,6,0,0,2,310,26,0,1,0,2,0,1,2,521,90,11,0,1
06/07/2024,3916,0,N/E,0,17,0,0,363,20,579,N/E,405,0,1,0,192,34,0,0,0,1605,0,1,3,0,0,0,172,15,0,2,3,1,0,1,2,433,59,8,0,0
07/07/2024,4720,0,N/E,0,4,0,0,329,11,440,N/E,442,0,2,0,144,22,0,0,0,2758,0,0,3,0,0,0,142,14,0,0,0,0,0,0,4,344,58,3,0,0
08/07/2024,6845,2,N/E,0,15,0,0,391,21,642,N/E,507,0,8,0,198,29,0,0,0,4262,0,0,3,0,0,0,200,14,1,1,1,1,0,1,3,464,77,4,0,0
09/07/2024,7157,3,N/E,0,9,0,0,388,17,682,N/E,445,1,8,0,203,27,0,0,0,4638,0,0,9,1,0,0,183,21,1,4,3,1,0,0,1,416,91,5,0,0
10/07/2024,7749,2,N/E,0,15,-1,0,410,24,740,N/E,474,0,10,1,222,41,0,0,0,5062,0,0,7,0,0,0,201,13,0,4,2,2,0,4,5,411,86,14,0,0
11/07/2024,7856,1,N/E,0,18,0,0,390,15,861,N/E,318,0,4,0,236,31,0,0,0,5060,0,1,5,0,0,0,293,15,0,2,0,1,0,0,4,504,86,11,0,0
12/07/2024,5843,1,N/E,0,30,-1,0,177,28,757,N/E,476,0,7,0,242,35,0,0,0,3069,0,0,8,0,0,-1,323,21,1,3,0,0,0,0,6,530,118,10,2,1
13/07/2024,6627,2,N/E,1,12,-1,0,393,21,616,N/E,470,0,16,0,182,21,2,0,0,4114,0,0,8,0,0,0,230,13,0,3,2,0,0,0,12,423,73,14,0,0
14/07/2024,5585,1,N/E,0,14,0,0,385,14,492,N/E,385,0,5,0,184,18,1,0,0,3436,0,1,2,1,0,0,180,8,0,0,0,0,0,0,5,371,66,16,0,0
15/07/2024,5502,0,N/E,0,22,-1,0,111,29,784,N/E,506,0,15,0,251,33,0,0,0,2736,0,0,11,0,0,0,256,13,0,1,1,1,1,1,0,609,108,14,0,0
16/07/2024,6185,0,N/E,1,21,-1,0,445,21,764,N/E,437,0,9,0,242,35,0,0,0,3382,0,0,5,0,0,0,197,17,0,5,2,2,0,0,7,499,87,8,0,0
17/07/2024,6258,0,N/E,1,25,-1,0,386,19,727,N/E,536,0,6,1,189,31,0,0,0,3499,0,1,5,2,2,1,215,9,0,2,4,0,0,0,7,491,86,14,0,0
18/07/2024,6016,3,N/E,0,17,-2,0,360,10,748,N/E,460,0,1,0,185,30,1,0,0,3217,0,0,8,1,1,0,324,11,0,3,9,0,0,0,7,525,86,11,0,0
19/07/2024,5429,0,N/E,0,22,-1,0,254,20,980,N/E,506,0,3,0,216,35,0,0,0,2366,0,0,9,0,0,0,393,14,0,4,0,0,1,0,6,521,71,8,1,0
20/07/2024,6028,0,N/E,0,14,0,0,359,16,650,N/E,456,0,6,0,160,28,0,0,0,3586,0,0,7,1,0,1,227,11,0,0,0,0,0,0,6,430,64,6,0,0
21/07/2024,4940,1,N/E,1,16,0,0,371,8,425,N/E,422,0,5,0,134,19,1,0,0,2866,1,0,1,0,0,0,194,4,0,2,0,0,0,0,4,395,57,12,0,1
22/07/2024,5824,1,N/E,0,14,-1,0,376,11,771,N/E,475,0,8,0,169,36,1,0,0,3149,1,0,9,1,0,0,225,14,0,3,3,0,0,1,3,460,79,15,0,0
23/07/2024,2719,2,N/E,0,16,0,0,366,24,790,N/E,470,1,2,0,212,34,2,0,0,27,0,0,9,0,0,0,220,12,0,2,1,0,0,0,4,468,38,19,0,0
24/07/2024,4560,1,N/E,2,15,0,0,357,24,779,N/E,474,0,8,0,169,34,0,0,0,1823,1,0,11,0,0,0,222,18,0,6,1,0,0,1,5,489,105,15,0,0
25/07/2024,5348,1,N/E,0,20,-1,0,408,18,881,N/E,427,0,5,0,174,36,0,0,0,2545,0,0,7,0,0,0,261,17,0,0,1,0,0,0,7,458,72,11,0,0
26/07/2024,5432,1,N/E,0,22,-9,0,367,23,989,N/E,434,0,3,0,213,35,0,0,0,2368,0,0,6,0,0,0,355,11,0,3,0,1,0,0,5,506,86,11,1,1
27/07/2024,5103,2,N/E,0,14,0,0,335,21,628,N/E,465,0,7,0,170,23,0,0,0,2662,0,0,5,1,0,0,214,7,0,2,0,1,0,0,1,443,86,16,0,0
28/07/2024,4983,2,N/E,0,14,0,0,348,4,528,N/E,400,0,3,0,136,26,1,0,0,2877,0,0,5,3,0,0,164,11,0,1,0,1,0,0,7,374,66,10,1,1
29/07/2024,5023,2,N/E,0,13,-4,0,400,20,812,N/E,484,0,8,0,186,36,1,1,0,2253,0,0,10,0,0,1,234,17,1,1,1,0,0,0,2,448,81,14,0,1
