
"Banco de México"

"Sistemas de pago de bajo valor"
"Apps móviles de los participantes enrolados en CoDi"

"Fecha de consulta: 27/04/2025 02:51:55"

""

"Título","Total de dispositivos Android enrolados","Dispositivos Android enrolados del Banco de México","Dispositivos Android enrolados de las instituciones financieras","Dispositivos Android enrolados de Accendo Banco, S.A.","Dispositivos Android enrolados de Banco Actinver, S.A.","Dispositivos Android enrolados de Opciones Empresariales del Noreste, S.A. de C.V.","Dispositivos Android enrolados de Banco Autofin México, S.A.","Dispositivos Android enrolados de Banco Azteca, S.A.","Dispositivos Android enrolados de Banco del Bajío, S.A.","Dispositivos Android enrolados de Banco Nacional de México, S.A.","Dispositivos Android enrolados de Banca Afirme, S.A.","Dispositivos Android enrolados de Banco Ahorro Famsa, S.A.","Dispositivos Android enrolados de BanCoppel, S.A.","Dispositivos Android enrolados de Banco Bancrea, S.A.","Dispositivos Android enrolados de Banco Nacional del Ejército, Fuerza Aérea y Armada","Dispositivos Android enrolados de Bankaool, S.A.","Dispositivos Android enrolados de Banco Mercantil del Norte, S.A.","Dispositivos Android enrolados de Banco Regional S.A.","Dispositivos Android enrolados de Bansi, S.A.","Dispositivos Android enrolados de Banco Base, S.A.","Dispositivos Android enrolados de BBVA Bancomer, S.A.","Dispositivos Android enrolados de Banco Monex, S.A.","Dispositivos Android enrolados de CIBanco, S.A.","Dispositivos Android enrolados de Banco Compartamos, S.A.","Dispositivos Android enrolados de Consubanco, S.A.","Dispositivos Android enrolados de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Dispositivos Android enrolados de Hey Banco, S.A.","Dispositivos Android enrolados de HSBC México, S.A.","Dispositivos Android enrolados de Banco Inbursa, S.A.","Dispositivos Android enrolados de Banco Inmobiliario Mexicano, S.A.","Dispositivos Android enrolados de Intercam Banco, S.A.","Dispositivos Android enrolados de Banca Mifel, S.A.","Dispositivos Android enrolados de Banco Multiva, S.A.","Dispositivos Android enrolados de Banco Pagatodo, S.A.","Dispositivos Android enrolados de Banco Sabadell, S.A.","Dispositivos Android enrolados de Banco Santander (México), S.A.","Dispositivos Android enrolados de Scotiabank Inverlat, S.A.","Dispositivos Android enrolados de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Dispositivos Android enrolados de Operadora de Pagos Móviles de México, S.A. de C.V.","Dispositivos Android enrolados de Banco Ve Por Mas, S.A.","Dispositivos Android enrolados de los terceros desarrolladores","Dispositivos Android enrolados de Kimerkia, S.A. de C.V.","Dispositivos Android enrolados de Quetzalcóatl Sistemas, S.A. de C.V.","Dispositivos Android enrolados de National Soft de México de R.L. de C.V.","Dispositivos Android enrolados de WISECAP, S.A. de C.V.","Total de dispositivos iOS enrolados","Dispositivos iOS enrolados del Banco de México","Dispositivos iOS enrolados de las instituciones financieras","Dispositivos iOS enrolados de Banco Actinver, S.A.","Dispositivos iOS enrolados de Opciones Empresariales del Noreste, S.A. de C.V.","Dispositivos iOS enrolados de Banco Autofin México, S.A.","Dispositivos iOS enrolados de Banco Azteca, S.A.","Dispositivos iOS enrolados de Banco del Bajío, S.A.","Dispositivos iOS enrolados de Banco Nacional de México, S.A.","Dispositivos iOS enrolados de Banca Afirme, S.A.","Dispositivos iOS enrolados de Banco Ahorro Famsa, S.A.","Dispositivos iOS enrolados de BanCoppel, S.A.","Dispositivos iOS enrolados de Banco Bancrea, S.A.","Dispositivos iOS enrolados de Bankaool, S.A.","Dispositivos iOS enrolados de Banco Mercantil del Norte, S.A.","Dispositivos iOS enrolados de Banco Regional S.A.","Dispositivos iOS enrolados de Bansi, S.A.","Dispositivos iOS enrolados de Banco Base, S.A.","Dispositivos iOS enrolados de BBVA Bancomer, S.A.","Dispositivos iOS enrolados de Banco Monex, S.A.","Dispositivos iOS enrolados de CIBanco, S.A.","Dispositivos iOS enrolados de Banco Compartamos, S.A.","Dispositivos iOS enrolados de Consubanco, S.A.","Dispositivos iOS enrolados de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Dispositivos iOS enrolados de Hey Banco, S.A.","Dispositivos iOS enrolados de HSBC México, S.A.","Dispositivos iOS enrolados de Banco Inbursa, S.A.","Dispositivos iOS enrolados de Banco Inmobiliario Mexicano, S.A.","Dispositivos iOS enrolados de Intercam Banco, S.A.","Dispositivos iOS enrolados de Banca Mifel, S.A.","Dispositivos iOS enrolados de Banco Multiva, S.A.","Dispositivos iOS enrolados de Banco Pagatodo, S.A.","Dispositivos iOS enrolados de Banco Sabadell, S.A.","Dispositivos iOS enrolados de Banco Santander (México), S.A.","Dispositivos iOS enrolados de Scotiabank Inverlat, S.A.","Dispositivos iOS enrolados de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Dispositivos iOS enrolados de Operadora de Pagos Móviles de México, S.A. de C.V.","Dispositivos iOS enrolados de Banco Ve Por Mas, S.A.","Dispositivos iOS enrolados de los terceros desarrolladores","Dispositivos iOS enrolados de Kimerkia, S.A. de C.V.","Dispositivos iOS enrolados de WISECAP, S.A. de C.V."
16/04/2024,19655639,138293,19517159,N/E,1000,9101,1225,644528,53338,3271902,32677,N/E,3323127,225,89495,1017,345075,141696,147,310,9870104,246,1203,48830,183,2465,3144,398619,67041,385,2974,5899,192,16912,1029,398358,342157,1547,440075,933,187,20,2,165,N/E,7888494,40707,7847786,963,1887,615,101671,24603,1377798,22313,N/E,497370,246,326,159907,46657,106,304,4882298,367,1129,4015,66,431,13433,186464,31917,58,3483,4130,423,2979,676,201501,195831,1194,81642,983,1,1,N/E
17/04/2024,19662703,138391,19524125,N/E,1001,9113,1225,644941,53382,3273412,32683,N/E,3324295,225,89523,1017,345258,141694,147,310,9872792,247,1204,48873,183,2467,3180,398839,67072,385,2976,5900,192,16915,1029,398831,342259,1547,440075,933,187,20,2,165,N/E,7891616,40751,7850864,964,1888,616,101763,24630,1378668,22323,N/E,497645,246,326,160028,46648,106,304,4883492,367,1130,4019,66,431,13460,186578,31937,58,3486,4130,423,2981,676,201753,195902,1195,81642,983,1,1,N/E
18/04/2024,19669981,138509,19531285,N/E,1002,9130,1225,645353,53430,3275034,32685,N/E,3325362,225,89563,1018,345433,141691,147,310,9875593,248,1205,48914,183,2467,3210,399132,67100,385,2980,5900,192,16918,1030,399304,342359,1548,440075,934,187,20,2,165,N/E,7894708,40800,7853907,966,1895,616,101826,24648,1379584,22339,N/E,497902,246,326,160127,46645,106,304,4884654,367,1133,4019,66,431,13482,186692,31945,58,3489,4130,423,2984,678,202038,195968,1195,81642,983,1,1,N/E
19/04/2024,19677715,138614,19538914,N/E,1003,9150,1225,645785,53480,3276795,32699,N/E,3326377,225,89592,1018,345614,141690,147,310,9878694,248,1205,48977,183,2469,3246,399464,67125,385,2980,5900,192,16920,1030,399786,342442,1548,440075,935,187,20,2,165,N/E,7897878,40836,7857041,966,1896,616,101895,24672,1380508,22357,N/E,498148,247,326,160239,46634,106,304,4885853,368,1134,4025,66,432,13509,186850,31957,59,3495,4130,423,2985,681,202298,196042,1195,81642,983,1,1,N/E
20/04/2024,19684012,138714,19545111,N/E,1003,9155,1225,646197,53525,3277907,32709,N/E,3327365,225,89614,1018,345781,141690,147,310,9881331,248,1205,49010,183,2471,3271,399682,67153,385,2983,5900,192,16921,1030,400194,342523,1548,440075,935,187,20,2,165,N/E,7900359,40869,7859489,966,1896,616,101956,24683,1381224,22367,N/E,498359,247,326,160302,46624,106,304,4886866,368,1134,4027,66,432,13529,186940,31966,59,3497,4131,423,2986,681,202492,196095,1196,81642,983,1,1,N/E
21/04/2024,19689046,138817,19550042,N/E,1004,9156,1225,646539,53555,3278790,32713,N/E,3328208,225,89628,1018,345910,141684,147,310,9883301,248,1205,49028,183,2473,3292,399874,67170,385,2983,5900,192,16923,1030,400583,342602,1548,440075,935,187,20,2,165,N/E,7902400,40903,7861496,966,1896,617,102020,24695,1381749,22380,N/E,498548,248,326,160350,46626,106,304,4887696,368,1136,4030,66,432,13540,187023,31972,59,3498,4132,423,2986,681,202665,196137,1196,81642,983,1,1,N/E
22/04/2024,19696417,138936,19557294,N/E,1005,9171,1225,646987,53593,3280520,32718,N/E,3329204,225,89664,1018,346078,141683,147,310,9886231,248,1205,49064,183,2477,3321,400123,67194,385,2984,5901,192,16925,1030,401028,342694,1551,440075,935,187,20,2,165,N/E,7905484,40933,7864550,967,1898,617,102089,24707,1382693,22390,N/E,498819,249,326,160445,46621,106,304,4888894,368,1136,4032,66,432,13566,187132,31983,59,3503,4133,423,2986,681,202894,196208,1198,81642,983,1,1,N/E
23/04/2024,19702871,139041,19563643,N/E,1006,9182,1225,647401,53635,3282102,32724,N/E,3330060,225,89696,1018,346239,141685,147,310,9888699,248,1206,49121,183,2479,3344,400342,67211,385,2985,5903,192,16926,1030,401407,342765,1552,440075,935,187,20,2,165,N/E,7908220,40977,7867242,967,1902,617,102150,24717,1383533,22394,N/E,499029,249,326,160527,46621,106,304,4889902,368,1137,4034,66,432,13586,187247,31993,59,3506,4133,423,2986,681,203150,196269,1203,81642,983,1,1,N/E
24/04/2024,19709587,139159,19570241,N/E,1007,9198,1225,647794,53671,3283792,32735,N/E,3330931,224,89732,1018,346383,141683,147,310,9891230,248,1207,49172,183,2479,3365,400576,67242,385,2986,5904,192,16928,1030,401860,342841,1553,440075,935,187,20,2,165,N/E,7911097,41018,7870078,967,1905,618,102232,24734,1384396,22410,N/E,499261,249,326,160616,46616,107,304,4890985,368,1137,4036,66,432,13608,187362,32010,59,3506,4134,423,2987,681,203382,196329,1207,81642,983,1,1,N/E
25/04/2024,19715569,139277,19576103,N/E,1009,9214,1225,648208,53704,3285632,32740,N/E,3331750,225,89770,1018,346534,141682,147,310,9892754,248,1207,49214,183,2480,3400,400950,67272,385,2990,5904,192,16929,1030,402302,342930,1555,440075,935,189,20,2,167,N/E,7913981,41048,7872932,968,1907,618,102285,24748,1385353,22420,N/E,499457,249,326,160697,46618,107,304,4891987,368,1137,4037,66,432,13625,187450,32025,59,3507,4134,423,2988,682,203729,196391,1210,81642,983,1,1,N/E
26/04/2024,19723275,139399,19583687,N/E,1012,9229,1225,648646,53754,3287613,32746,N/E,3332597,225,89798,1018,346726,141678,147,310,9895581,248,1207,49273,183,2484,3435,401386,67303,385,2991,5906,192,16932,1032,402837,343018,1560,440075,935,189,20,2,167,N/E,7917005,41075,7875929,969,1909,618,102368,24776,1386311,22435,N/E,499662,249,326,160791,46607,107,304,4893188,369,1138,4041,66,432,13652,187483,32046,59,3510,4134,423,2989,684,203991,196455,1210,81642,985,1,1,N/E
27/04/2024,19728834,139495,19589150,N/E,1012,9230,1225,649082,53796,3288847,32752,N/E,3332597,225,89816,1019,346880,141676,147,310,9898265,248,1209,49306,183,2484,3439,401705,67321,386,2993,5906,192,16934,1032,403252,343111,1560,440075,935,189,20,2,167,N/E,7919340,41105,7878234,970,1910,618,102428,24787,1387037,22447,N/E,499664,249,326,160850,46607,107,304,4894317,369,1138,4043,66,432,13652,187517,32059,60,3510,4134,423,2989,684,204195,196504,1211,81642,985,1,1,N/E
28/04/2024,19733390,139591,19593610,N/E,1013,9231,1225,649428,53832,3289787,32758,N/E,3332597,225,89841,1019,347001,141676,147,310,9900501,248,1209,49330,184,2485,3439,401961,67335,386,2994,5906,192,16934,1032,403633,343179,1561,440075,936,189,20,2,167,N/E,7921220,41129,7880090,970,1910,618,102486,24797,1387565,22453,N/E,499665,249,326,160907,46607,107,304,4895207,369,1139,4046,66,432,13652,187563,32066,60,3510,4134,423,2992,684,204399,196544,1213,81642,985,1,1,N/E
29/04/2024,19740473,139725,19600559,N/E,1014,9245,1225,649891,53880,3291768,32770,N/E,3332597,225,89886,1019,347184,141676,147,310,9903558,248,1209,49397,184,2484,3441,402318,67364,388,2997,5906,192,16940,1032,404200,343290,1563,440075,936,189,20,2,167,N/E,7924387,41177,7883209,970,1913,619,102569,24813,1388654,22476,N/E,499685,249,326,161004,46607,107,304,4896532,369,1139,4046,66,433,13652,187612,32081,60,3510,4135,423,2992,684,204725,196613,1214,81642,985,1,1,N/E
30/04/2024,19748791,139874,19608728,N/E,1015,9259,1225,650417,53938,3293827,32776,N/E,3332597,225,89933,1019,347411,141674,147,310,9907243,248,1209,49446,184,2487,3444,402816,67410,389,2999,5906,192,16941,1032,404991,343441,1566,440075,936,189,20,2,167,N/E,7928203,41222,7886980,970,1914,619,102669,24837,1389777,22505,N/E,499715,249,326,161106,46607,107,304,4898195,369,1142,4048,66,434,13652,187714,32102,60,3510,4138,423,2994,684,205181,196719,1217,81642,985,1,1,N/E
01/05/2024,19754951,139992,19614770,N/E,1015,9262,1225,650869,53975,3295261,32780,N/E,3332597,225,89964,1019,347581,141673,147,310,9910205,248,1210,49486,184,2487,3446,403090,67433,390,3000,5906,192,16944,1031,405489,343548,1567,440075,936,189,20,2,167,N/E,7930719,41259,7889459,971,1915,619,102739,24848,1390566,22515,N/E,499741,249,326,161185,46607,107,304,4899295,369,1143,4052,66,434,13652,187763,32118,60,3510,4138,423,2997,684,205449,196768,1217,81642,987,1,1,N/E
02/05/2024,19761762,140105,19621468,N/E,1016,9275,1225,651291,54015,3297296,32783,N/E,3332609,225,90005,1019,347767,141672,147,310,9913163,248,1211,49545,184,2488,3449,403400,67453,390,3002,5906,192,16949,1031,405991,343630,1569,440075,937,189,20,2,167,N/E,7933675,41299,7892375,971,1918,620,102818,24874,1391634,22527,N/E,499774,249,326,161281,46607,107,304,4900527,369,1144,4053,66,435,13652,187808,32125,60,3510,4138,423,2998,684,205687,196840,1217,81642,987,1,1,N/E
03/05/2024,19769278,140235,19628854,N/E,1017,9285,1225,651781,54074,3299413,32790,N/E,3332670,225,90051,1019,347972,141674,147,310,9916415,248,1211,49593,184,2490,3460,403764,67481,390,3003,5906,192,16951,1031,406563,343735,1572,440075,937,189,20,2,167,N/E,7936716,41366,7895349,974,1919,620,102891,24900,1392669,22548,N/E,499813,249,326,161385,46603,107,304,4901738,369,1147,4055,66,435,13660,187856,32138,60,3510,4138,423,3000,684,206000,196915,1218,81642,987,1,1,N/E
04/05/2024,19774964,140336,19634439,N/E,1018,9286,1225,652157,54114,3300668,32797,N/E,3332773,225,90075,1019,348132,141673,147,310,9919124,248,1212,49627,184,2492,3487,404009,67510,390,3003,5906,192,16951,1031,407043,343827,1572,440075,937,189,20,2,167,N/E,7939175,41408,7897766,975,1920,620,102964,24920,1393385,22559,N/E,499875,249,326,161477,46594,107,304,4902801,369,1148,4056,66,435,13684,187877,32153,60,3510,4138,423,3001,684,206275,196961,1219,81642,989,1,1,N/E
05/05/2024,19779380,140441,19638750,N/E,1019,9287,1225,652497,54132,3301572,32801,N/E,3332879,225,90096,1019,348262,141672,147,310,9921240,248,1212,49658,184,2492,3506,404196,67538,390,3003,5906,192,16952,1031,407404,343871,1572,440075,937,189,20,2,167,N/E,7941179,41438,7899740,975,1920,620,103012,24927,1393922,22565,N/E,499979,249,326,161529,46588,107,304,4903727,369,1150,4057,66,435,13693,187905,32158,60,3510,4138,423,3001,684,206495,196996,1219,81642,989,1,1,N/E
06/05/2024,19785810,140560,19645061,N/E,1020,9295,1225,652923,54174,3303345,32807,N/E,3333219,224,90124,1019,348435,141661,147,310,9923913,248,1212,49714,184,2492,3535,404440,67565,391,3004,5907,192,16954,1032,407821,343943,1574,440075,937,189,20,2,167,N/E,7944053,41478,7902574,977,1920,620,103085,24940,1394850,22572,N/E,500149,248,326,161618,46588,107,304,4904845,369,1151,4058,66,435,13718,187943,32169,60,3510,4138,423,3002,684,206801,197047,1220,81642,989,1,1,N/E
07/05/2024,19792195,140654,19651352,N/E,1022,9298,1225,653334,54209,3305016,32812,N/E,3333746,224,90156,1019,348590,141659,147,310,9926432,247,1212,49778,184,2493,3560,404655,67591,391,3006,5907,192,16960,1032,408335,344021,1577,440075,937,189,20,2,167,N/E,7946829,41527,7905301,978,1920,620,103157,24956,1395699,22581,N/E,500304,248,326,161694,46594,107,304,4905945,369,1151,4067,66,434,13735,187983,32179,60,3510,4138,423,3002,684,207106,197109,1220,81642,990,1,1,N/E
08/05/2024,19798451,140761,19657501,N/E,1023,9306,1225,653720,54245,3306576,32817,N/E,3334305,224,90189,1019,348734,141662,147,310,9928910,248,1213,49826,184,2494,3581,404903,67614,391,3010,5907,192,16960,1034,408846,344093,1580,440075,938,189,20,2,167,N/E,7949606,41576,7908029,978,1920,620,103207,24977,1396551,22585,N/E,500481,248,326,161782,46587,107,304,4907041,369,1154,4072,66,434,13763,188021,32189,60,3510,4138,423,3004,687,207385,197185,1221,81642,992,1,1,N/E
09/05/2024,19805638,140864,19664585,N/E,1025,9316,1225,654133,54280,3308393,32821,N/E,3334979,225,90237,1019,348900,141663,147,310,9931766,248,1213,49876,184,2496,3604,405204,67649,391,3012,5907,192,16963,1042,409375,344194,1582,440075,939,189,20,2,167,N/E,7952565,41611,7910953,978,1921,620,103279,24992,1397410,22592,N/E,500644,248,326,161871,46587,107,304,4908283,369,1154,4079,66,434,13784,188086,32205,60,3510,4138,423,3007,690,207674,197256,1221,81642,993,1,1,N/E
10/05/2024,19812847,140958,19671700,N/E,1027,9319,1225,654497,54319,3310280,32830,N/E,3335656,225,90281,1019,349085,141661,147,310,9934592,248,1215,49917,184,2497,3629,405537,67684,392,3012,5907,192,16967,1053,409905,344287,1587,440075,939,189,20,2,167,N/E,7955330,41644,7913685,978,1922,620,103352,25009,1398296,22602,N/E,500790,248,326,161940,46582,107,304,4909380,369,1155,4081,66,434,13805,188120,32223,61,3510,4138,423,3007,691,207960,197327,1222,81642,995,1,1,N/E
11/05/2024,19818521,141065,19677267,N/E,1027,9321,1225,654880,54359,3311426,32835,N/E,3336314,225,90312,1019,349234,141660,147,310,9936901,248,1215,49951,184,2497,3646,405764,67704,392,3014,5907,192,16967,1053,410377,344359,1588,440075,939,189,20,2,167,N/E,7957454,41681,7915772,978,1922,620,103407,25016,1398887,22616,N/E,500949,248,326,162001,46580,107,304,4910247,369,1155,4084,66,435,13815,188160,32234,61,3510,4138,423,3008,691,208183,197373,1222,81642,995,1,1,N/E
12/05/2024,19823358,141159,19682010,N/E,1027,9322,1225,655258,54380,3312295,32838,N/E,3336906,225,90323,1019,349355,141662,147,310,9938937,248,1215,49978,184,2497,3657,405941,67720,392,3016,5907,192,16971,1053,410785,344423,1588,440075,939,189,20,2,167,N/E,7959278,41697,7917580,978,1923,620,103461,25028,1399386,22625,N/E,501066,248,326,162048,46577,107,304,4911031,368,1156,4086,66,436,13831,188197,32244,61,3510,4138,423,3009,691,208382,197394,1223,81642,995,1,1,N/E
13/05/2024,19830321,141271,19688861,N/E,1028,9336,1225,655718,54413,3314065,32844,N/E,3337668,226,90357,1019,349550,141660,147,310,9941549,248,1216,50017,184,2498,3681,406174,67753,394,3018,5908,192,16971,1054,411326,344503,1595,440075,939,189,20,2,167,N/E,7962083,41746,7920336,978,1924,621,103531,25044,1400305,22650,N/E,501235,248,326,162142,46570,107,304,4912058,368,1156,4091,66,436,13852,188243,32255,62,3510,4138,423,3010,693,208682,197449,1222,81642,995,1,1,N/E
14/05/2024,19837337,141394,19695754,N/E,1030,9340,1225,656099,54462,3315886,32852,N/E,3338397,226,90391,1019,349747,141663,147,310,9944218,248,1217,50062,184,2499,3715,406389,67783,395,3020,5909,192,16975,1055,411893,344596,1596,440075,939,189,20,2,167,N/E,7965199,41785,7923413,978,1925,621,103617,25080,1401258,22663,N/E,501397,248,326,162242,46577,107,304,4913232,369,1157,4095,66,436,13869,188301,32272,62,3510,4139,423,3018,693,209053,197512,1225,81642,996,1,1,N/E
15/05/2024,19845623,141507,19703926,N/E,1033,9346,1225,656538,54505,3317865,32856,N/E,3339157,226,90434,1019,349936,141662,147,310,9947699,249,1217,50109,184,2500,3751,406709,67819,396,3022,5909,192,16979,1056,412580,344685,1597,440075,939,190,20,2,168,N/E,7968505,41823,7926681,981,1925,621,103705,25111,1402333,22683,N/E,501556,248,326,162342,46575,107,304,4914470,369,1158,4096,66,444,13885,188364,32286,62,3510,4139,423,3023,696,209412,197595,1226,81642,998,1,1,N/E
16/05/2024,19853364,141628,19711546,N/E,1034,9356,1225,656934,54558,3319740,32861,N/E,3339980,226,90465,1019,350143,141664,147,310,9950693,249,1220,50169,185,2500,3782,407020,67868,397,3024,5909,192,16987,1057,413227,344793,1598,440075,939,190,20,2,168,N/E,7971887,41902,7929984,982,1927,622,103778,25138,1403357,22692,N/E,501744,248,326,162459,46567,107,304,4915761,369,1158,4100,66,445,13917,188422,32309,63,3510,4139,423,3044,700,209782,197659,1226,81642,998,1,1,N/E
17/05/2024,19860994,141744,19719060,N/E,1036,9365,1225,657375,54616,3321587,32865,N/E,3340668,226,90501,1019,350333,141668,147,310,9953721,249,1220,50212,185,2501,3811,407367,67893,400,3026,5910,192,16990,1057,413880,344890,1599,440075,941,190,20,2,168,N/E,7975054,41938,7933115,984,1928,623,103843,25161,1404315,22713,N/E,501902,248,326,162573,46563,107,304,4917010,369,1160,4105,66,446,13935,188475,32325,63,3510,4139,423,3050,702,210170,197710,1226,81642,999,1,1,N/E
18/05/2024,19866933,141833,19724910,N/E,1037,9370,1225,657790,54659,3322802,32871,N/E,3341385,226,90531,1019,350461,141665,147,310,9956124,249,1220,50238,185,2503,3836,407608,67908,400,3026,5911,192,16990,1057,414393,344958,1598,440075,941,190,20,2,168,N/E,7977405,41973,7935431,984,1928,623,103907,25173,1404942,22728,N/E,502055,248,326,162636,46560,107,304,4918007,369,1161,4108,66,446,13946,188525,32338,63,3510,4139,423,3052,703,210425,197762,1226,81642,999,1,1,N/E
19/05/2024,19871857,141934,19729733,N/E,1038,9371,1225,658136,54681,3323808,32876,N/E,3342021,227,90553,1019,350564,141661,147,310,9958142,249,1220,50255,185,2503,3854,407763,67924,400,3026,5911,192,16991,1057,414802,345008,1598,440075,941,190,20,2,168,N/E,7979422,41993,7937428,984,1928,624,103967,25181,1405478,22734,N/E,502199,248,326,162698,46556,107,304,4918854,369,1161,4110,66,446,13958,188557,32348,64,3510,4139,423,3054,704,210670,197794,1226,81642,999,1,1,N/E
20/05/2024,19878838,142032,19736616,N/E,1039,9378,1225,658601,54709,3325630,32882,N/E,3342827,227,90584,1019,350730,141665,147,310,9960777,249,1221,50291,185,2503,3879,407985,67946,400,3027,5912,192,16993,1058,415310,345099,1600,440075,941,190,20,2,168,N/E,7982355,42032,7940322,984,1929,624,104029,25199,1406418,22744,N/E,502366,248,326,162788,46555,107,304,4919946,369,1162,4112,66,446,13976,188610,32366,64,3510,4141,423,3058,704,211017,197860,1227,81642,1002,1,1,N/E
21/05/2024,19885638,142141,19743307,N/E,1039,9384,1225,659029,54747,3327485,32886,N/E,3343517,227,90613,1019,350856,141664,147,310,9963359,249,1222,50331,185,2505,3904,408213,67973,400,3030,5913,192,16999,1060,415815,345191,1602,440075,941,190,20,2,168,N/E,7985347,42073,7943273,985,1930,625,104087,25215,1407370,22755,N/E,502534,248,326,162862,46556,107,304,4921088,370,1163,4117,66,447,13992,188681,32379,64,3510,4141,423,3061,704,211349,197943,1227,81642,1002,1,1,N/E
22/05/2024,19892042,142220,19749632,N/E,1040,9393,1225,659409,54775,3329237,32888,N/E,3344219,227,90654,1019,350980,141669,147,310,9965775,249,1222,50380,185,2506,3926,408430,67998,400,3033,5913,192,17004,1061,416276,345271,1603,440075,941,190,20,2,168,N/E,7988238,42095,7946142,985,1934,626,104164,25236,1408267,22774,N/E,502687,248,326,162929,46562,107,304,4922262,369,1164,4121,66,447,14008,188757,32401,65,3510,4143,423,3065,704,211625,197989,1228,81642,1004,1,1,N/E
23/05/2024,19898707,142298,19756219,N/E,1041,9402,1225,659803,54801,3331116,32892,N/E,3344799,227,90684,1019,351112,141673,147,310,9968270,250,1223,50428,185,2508,3962,408736,68028,400,3034,5912,192,17006,1062,416786,345364,1605,440075,942,190,20,2,168,N/E,7991360,42132,7949227,985,1935,626,104231,25249,1409238,22786,N/E,502825,248,326,162989,46561,107,304,4923396,369,1164,4124,66,447,14029,188826,32418,65,3510,4143,423,3069,704,212127,198061,1228,81642,1006,1,1,N/E
24/05/2024,19906379,142401,19763788,N/E,1041,9411,1225,660216,54851,3333318,32897,N/E,3345442,228,90709,1019,351239,141677,147,310,9971325,249,1224,50477,185,2523,3981,409019,68059,400,3034,5912,192,17008,1063,417325,345457,1608,440075,942,190,20,2,168,N/E,7994597,42177,7952419,986,1938,626,104306,25274,1410276,22799,N/E,502956,248,326,163080,46558,107,304,4924727,370,1167,4131,66,447,14048,188903,32439,65,3510,4143,423,3070,704,212412,198134,1228,81642,1006,1,1,N/E
25/05/2024,19912128,142485,19769453,N/E,1042,9411,1225,660620,54883,3334660,32900,N/E,3346154,228,90730,1019,351341,141676,147,310,9973632,249,1225,50509,185,2528,4000,409224,68074,400,3035,5914,192,17009,1064,417718,345523,1608,440075,943,190,20,2,168,N/E,7996956,42217,7954738,987,1938,626,104350,25288,1411016,22809,N/E,503094,248,326,163143,46557,107,304,4925674,370,1167,4134,66,449,14065,188955,32450,65,3510,4143,423,3070,704,212648,198176,1228,81642,1006,1,1,N/E
26/05/2024,19916862,142585,19774087,N/E,1042,9412,1225,660976,54907,3335634,32906,N/E,3346749,228,90748,1019,351431,141678,147,310,9975581,249,1225,50531,185,2528,4018,409384,68088,401,3035,5915,192,17011,1064,418070,345570,1610,440075,943,190,20,2,168,N/E,7998849,42241,7956607,989,1938,627,104412,25300,1411510,22815,N/E,503218,248,326,163201,46556,107,304,4926492,370,1167,4137,66,449,14079,188993,32455,65,3510,4144,423,3070,704,212841,198215,1228,81642,1006,1,1,N/E
27/05/2024,19923281,142672,19780419,N/E,1042,9420,1225,661397,54949,3337366,32907,N/E,3347428,228,90784,1019,351564,141679,147,310,9977999,250,1225,50572,185,2531,4047,409586,68110,402,3036,5915,192,17012,1065,418529,345667,1612,440075,944,190,20,2,168,N/E,8001558,42267,7959290,992,1938,627,104467,25317,1412373,22821,N/E,503385,248,326,163291,46557,107,304,4927542,369,1168,4145,66,449,14096,189054,32463,65,3510,4144,423,3073,704,213121,198267,1228,81642,1008,1,1,N/E
28/05/2024,19929636,142756,19786690,N/E,1045,9426,1225,661822,54979,3339162,32912,N/E,3348091,228,90842,1019,351671,141675,147,310,9980306,250,1226,50625,185,2531,4068,409795,68140,402,3036,5915,192,17014,1066,419001,345750,1615,440075,944,190,20,2,168,N/E,8004292,42283,7962008,992,1939,628,104533,25337,1413245,22835,N/E,503562,249,326,163370,46556,108,304,4928592,370,1168,4147,66,450,14113,189132,32476,66,3510,4144,423,3074,704,213376,198331,1231,81642,1009,1,1,N/E
29/05/2024,19936291,142831,19793270,N/E,1045,9434,1225,662215,55014,3340755,32913,N/E,3348989,228,90890,1019,351822,141676,147,310,9982850,250,1226,50662,185,2532,4080,410031,68166,404,3038,5915,192,17015,1067,419501,345838,1617,440075,944,190,20,2,168,N/E,8007211,42315,7964895,993,1942,628,104601,25357,1414119,22852,N/E,503785,249,326,163451,46556,108,304,4929750,371,1168,4150,66,450,14130,189208,32494,66,3510,4144,423,3074,705,213640,198393,1231,81642,1009,1,1,N/E
30/05/2024,19944305,142911,19801204,N/E,1048,9440,1225,662579,55060,3342960,32919,N/E,3349771,229,90929,1019,351995,141676,147,310,9986018,250,1226,50706,185,2533,4107,410373,68203,404,3041,5916,192,17018,1067,420092,345928,1619,440075,944,190,20,2,168,N/E,8010654,42353,7968300,993,1943,629,104668,25384,1415223,22877,N/E,504003,249,326,163570,46563,108,304,4931046,371,1170,4152,66,450,14139,189297,32510,66,3517,4144,423,3077,706,213971,198473,1231,81642,1009,1,1,N/E
